hr,steps,gsr,calories,temp,mood
98.0,0,5.69762e-05,2.6,88.7,1.0
97.0,0,5.72925e-05,2.6,88.7,1.0
88.0,0,5.82517e-05,2.1,88.7,1.0
76.0,0,5.79302e-05,1.4,88.7,1.0
82.0,0,5.72925e-05,1.7,87.8,1.0
87.0,0,5.72925e-05,1.9,88.7,1.0
79.0,0,5.66617e-05,1.6,87.8,1.0
92.0,0,5.69762e-05,2.2,87.8,1.0
93.0,0,5.82517e-05,2.7,87.8,1.0
116.0,87,5.66617e-05,6.2,87.8,1.0
141.0,108,5.72925e-05,12.2,87.8,1.0
129.0,33,5.66617e-05,9.9,87.8,1.0
123.0,48,5.66617e-05,8.7,87.8,1.0
111.0,0,5.60379e-05,4.5,86.9,1.0
98.0,0,5.66617e-05,2.8,86.9,1.0
95.0,0,5.6349e-05,2.3,87.8,1.0
94.0,0,5.6349e-05,2.2,87.8,1.0
90.0,0,5.69762e-05,2.1,87.8,1.0
98.0,14,6.877390000000001e-05,2.6,87.8,1.0
96.0,45,7.34969e-05,2.4,87.8,1.0
107.0,28,7.10962e-05,3.3,87.8,1.0
104.0,0,7.43151e-05,3.0,87.8,1.0
111.0,19,6.992539999999999e-05,4.0,87.8,1.0
101.0,67,6.80167e-05,3.0,87.8,1.0
94.0,102,7.03135e-05,2.7,87.8,1.0
113.0,0,6.95394e-05,5.6,86.9,1.0
106.0,61,6.91556e-05,4.2,86.9,1.0
111.0,98,6.72679e-05,4.8,86.9,1.0
88.0,13,6.1227e-05,2.1,86.0,1.0
96.0,0,5.82517e-05,2.6,86.9,1.0
90.0,18,6.02188e-05,2.3,86.9,1.0
92.0,23,6.364579999999999e-05,2.3,86.9,1.0
90.0,48,5.9555799999999997e-05,2.1,86.9,1.0
93.0,2,5.92271e-05,2.3,86.9,1.0
93.0,0,6.02188e-05,2.2,86.0,1.0
101.0,0,6.29452e-05,2.9,86.0,1.0
97.0,0,5.92271e-05,2.6,86.0,1.0
91.0,0,5.69762e-05,2.1,86.0,1.0
91.0,0,6.364579999999999e-05,2.2,86.0,1.0
90.0,22,5.82517e-05,2.3,86.0,1.0
96.0,0,6.1227e-05,2.6,89.6,1.0
98.0,0,5.9555799999999997e-05,2.3,89.6,1.0
99.0,0,5.72925e-05,2.5,88.7,1.0
98.0,6,6.0553e-05,2.4,88.7,1.0
93.0,0,5.72925e-05,2.2,88.7,1.0
90.0,0,5.72925e-05,2.1,88.7,1.0
96.0,0,5.76104e-05,2.7,88.7,1.0
98.0,0,5.9555799999999997e-05,2.6,88.7,1.0
109.0,0,5.76104e-05,5.0,88.7,1.0
100.0,0,5.6349e-05,3.0,88.7,1.0
118.0,0,6.0553e-05,7.8,88.7,1.0
92.0,0,5.60379e-05,2.2,86.9,1.0
95.0,0,5.5728599999999994e-05,2.4,86.9,1.0
102.0,37,5.6349e-05,3.1,86.9,1.0
103.0,14,5.72925e-05,2.7,86.9,1.0
90.0,0,5.5728599999999994e-05,2.0,86.9,1.0
94.0,0,5.60379e-05,2.3,87.8,1.0
93.0,0,5.6349e-05,2.5,87.8,1.0
87.0,0,5.60379e-05,1.8,87.8,1.0
86.0,0,5.60379e-05,1.7,87.8,1.0
90.0,0,5.5728599999999994e-05,2.1,87.8,1.0
89.0,0,5.6349e-05,1.9,87.8,1.0
87.0,0,6.1227e-05,1.9,90.5,-1.0
95.0,0,5.89002e-05,2.5,90.5,-1.0
92.0,0,6.08891e-05,2.2,90.5,-1.0
95.0,0,6.435430000000001e-05,2.4,90.5,-1.0
95.0,0,6.15669e-05,2.4,90.5,-1.0
96.0,0,6.08891e-05,2.4,90.5,-1.0
91.0,0,6.61602e-05,2.1,90.5,-1.0
92.0,0,6.689659999999999e-05,2.2,90.5,-1.0
94.0,0,6.91556e-05,2.3,90.5,-1.0
91.0,0,7.10962e-05,2.0,90.5,-1.0
89.0,0,7.39049e-05,2.0,91.4,-1.0
87.0,0,5.72925e-05,1.8,88.7,1.0
87.0,0,6.39991e-05,1.7,88.7,1.0
92.0,0,6.39991e-05,2.3,89.6,1.0
88.0,0,6.61602e-05,1.9,89.6,1.0
88.0,0,6.25977e-05,1.9,89.6,1.0
89.0,0,6.0553e-05,2.0,88.7,1.0
87.0,0,6.25977e-05,1.9,88.7,1.0
92.0,0,7.03135e-05,2.2,89.6,1.0
93.0,0,5.98864e-05,2.2,89.6,1.0
93.0,0,5.98864e-05,2.4,88.7,1.0
93.0,0,5.92271e-05,2.2,88.7,1.0
110.0,0,6.65274e-05,4.9,90.5,1.0
106.0,31,5.92271e-05,4.1,90.5,1.0
98.0,15,6.54318e-05,3.1,90.5,1.0
100.0,0,6.29452e-05,2.9,89.6,1.0
92.0,0,6.689659999999999e-05,2.4,89.6,1.0
91.0,0,6.15669e-05,2.1,89.6,1.0
89.0,0,6.72679e-05,2.0,89.6,1.0
83.0,0,6.91556e-05,1.7,89.6,1.0
83.0,0,6.95394e-05,1.7,89.6,1.0
86.0,0,6.50707e-05,1.8,89.6,1.0
80.0,0,6.91556e-05,1.5,89.6,1.0
108.0,0,8.92078e-05,4.1,84.2,-1.0
102.0,0,8.21005e-05,4.1,84.2,-1.0
86.0,0,0.000133623,1.9,84.2,-1.0
96.0,0,0.000237618,2.7,84.2,-1.0
91.0,0,0.000109482,2.2,84.2,-1.0
87.0,0,0.000120952,2.0,84.2,-1.0
89.0,12,7.30913e-05,2.2,84.2,-1.0
101.0,0,8.871540000000001e-05,3.0,84.2,-1.0
106.0,0,9.222020000000001e-05,4.8,84.2,-1.0
104.0,0,7.98595e-05,2.9,84.2,-1.0
113.0,0,8.07485e-05,6.6,85.1,-1.0
129.0,120,5.5728599999999994e-05,10.5,77.9,-1.0
157.0,116,5.48109e-05,14.7,77.9,-1.0
152.0,113,5.5421000000000004e-05,13.8,77.9,-1.0
173.0,110,5.331479999999999e-05,17.1,77.9,-1.0
131.0,62,5.27279e-05,10.3,77.0,-1.0
107.0,0,5.2147399999999995e-05,3.5,77.0,-1.0
97.0,0,5.42075e-05,2.5,77.9,-1.0
99.0,0,6.0553e-05,2.5,79.7,-1.0
95.0,0,0.000105322,2.3,79.7,-1.0
93.0,0,6.76413e-05,2.2,80.6,-1.0
97.0,0,6.1227e-05,2.5,81.5,-1.0
100.0,0,5.60379e-05,2.5,87.8,1.0
105.0,0,5.5728599999999994e-05,2.8,87.8,1.0
103.0,0,5.60379e-05,2.7,87.8,1.0
102.0,0,5.6349e-05,2.7,87.8,1.0
104.0,0,5.69762e-05,2.7,87.8,1.0
102.0,0,5.6349e-05,2.6,87.8,1.0
100.0,0,5.6349e-05,2.5,87.8,1.0
103.0,0,5.66617e-05,2.7,87.8,1.0
99.0,0,5.6349e-05,2.4,87.8,1.0
101.0,0,5.66617e-05,2.6,87.8,1.0
99.0,0,5.6349e-05,2.5,87.8,1.0
107.0,0,5.5421000000000004e-05,3.1,86.0,1.0
104.0,38,5.5421000000000004e-05,3.1,86.9,1.0
118.0,83,5.5421000000000004e-05,6.9,86.9,1.0
95.0,78,5.5421000000000004e-05,2.5,86.9,1.0
103.0,0,5.5728599999999994e-05,2.8,86.9,1.0
108.0,0,5.5728599999999994e-05,3.0,86.9,1.0
109.0,0,5.5421000000000004e-05,3.1,86.9,1.0
109.0,0,5.60379e-05,3.2,86.9,1.0
107.0,0,5.5728599999999994e-05,3.0,87.8,1.0
100.0,0,5.6349e-05,2.7,87.8,1.0
99.0,0,5.6349e-05,2.6,87.8,1.0
96.0,0,6.0553e-05,2.3,88.7,1.0
93.0,0,5.66617e-05,2.1,88.7,1.0
92.0,0,5.72925e-05,2.1,88.7,1.0
100.0,0,5.79302e-05,2.6,88.7,1.0
103.0,0,5.72925e-05,2.8,88.7,1.0
105.0,0,5.72925e-05,2.8,88.7,1.0
107.0,0,5.69762e-05,2.9,88.7,1.0
99.0,0,6.1227e-05,2.5,88.7,1.0
97.0,0,6.02188e-05,2.4,88.7,1.0
106.0,0,5.72925e-05,2.9,88.7,1.0
106.0,0,9.53342e-05,3.0,88.7,1.0
122.0,114,5.82517e-05,8.9,86.0,1.0
126.0,10,5.5421000000000004e-05,8.4,85.1,1.0
117.0,110,5.5421000000000004e-05,6.5,85.1,1.0
121.0,111,5.5115100000000004e-05,7.9,85.1,1.0
122.0,21,5.5728599999999994e-05,7.2,85.1,1.0
117.0,0,5.48109e-05,5.2,85.1,1.0
111.0,0,5.5421000000000004e-05,3.2,85.1,1.0
110.0,0,6.32945e-05,3.8,85.1,1.0
108.0,0,5.5115100000000004e-05,3.0,85.1,1.0
112.0,17,5.5115100000000004e-05,3.3,85.1,1.0
117.0,0,5.48109e-05,5.1,85.1,1.0
107.0,0,5.5421000000000004e-05,3.2,85.1,-1.0
111.0,31,5.6349e-05,3.2,85.1,-1.0
115.0,42,8.487280000000001e-05,3.0,85.1,-1.0
108.0,37,6.65274e-05,2.6,85.1,-1.0
100.0,13,5.5421000000000004e-05,2.7,85.1,-1.0
116.0,0,5.5421000000000004e-05,3.6,85.1,-1.0
113.0,13,7.55594e-05,4.2,85.1,-1.0
103.0,0,6.15669e-05,2.5,85.1,-1.0
105.0,0,7.34969e-05,2.7,85.1,-1.0
100.0,18,7.43151e-05,2.4,86.0,-1.0
106.0,76,0.000109482,3.2,85.1,-1.0
105.0,0,5.82517e-05,2.5,88.7,-1.0
110.0,26,5.76104e-05,3.4,87.8,-1.0
107.0,77,5.66617e-05,3.1,87.8,-1.0
96.0,0,5.66617e-05,2.3,87.8,-1.0
85.0,0,5.66617e-05,1.5,86.9,-1.0
94.0,0,5.9555799999999997e-05,2.1,86.9,-1.0
94.0,0,5.72925e-05,2.1,86.9,-1.0
79.0,0,5.69762e-05,1.5,86.9,-1.0
85.0,0,5.6349e-05,1.7,86.9,-1.0
86.0,0,5.66617e-05,1.7,86.9,-1.0
93.0,0,5.5728599999999994e-05,2.1,86.0,-1.0
90.0,0,5.48109e-05,1.9,84.2,-1.0
97.0,0,5.60379e-05,2.4,84.2,-1.0
103.0,11,5.48109e-05,2.6,84.2,-1.0
86.0,0,5.45083e-05,1.8,84.2,-1.0
90.0,0,5.5421000000000004e-05,1.8,84.2,-1.0
89.0,0,5.45083e-05,1.8,84.2,-1.0
89.0,0,5.72925e-05,1.9,84.2,-1.0
94.0,0,5.45083e-05,2.1,85.1,-1.0
96.0,0,5.79302e-05,2.3,84.2,-1.0
98.0,0,5.79302e-05,2.5,85.1,-1.0
101.0,0,5.42075e-05,2.3,85.1,-1.0
111.0,22,5.69762e-05,2.7,86.9,1.0
111.0,0,5.85751e-05,1.9,86.0,1.0
97.0,0,5.76104e-05,2.1,86.0,1.0
100.0,28,5.76104e-05,2.6,85.1,1.0
107.0,0,5.5115100000000004e-05,2.9,85.1,1.0
91.0,0,5.5115100000000004e-05,1.8,85.1,1.0
108.0,0,5.5421000000000004e-05,2.6,86.0,1.0
109.0,0,5.6349e-05,2.9,86.0,1.0
95.0,0,5.69762e-05,2.1,86.0,1.0
107.0,0,5.69762e-05,2.6,86.0,1.0
110.0,0,5.5421000000000004e-05,3.0,86.0,1.0
100.0,0,9.910040000000001e-05,2.5,87.8,1.0
111.0,0,8.53439e-05,3.5,86.9,1.0
108.0,23,8.440430000000001e-05,3.0,86.9,1.0
111.0,35,0.000107085,3.8,86.9,1.0
106.0,18,0.000211543,3.0,86.9,1.0
99.0,0,0.000231132,2.3,86.0,1.0
96.0,0,0.000643527,2.2,86.0,1.0
100.0,0,0.000411015,2.5,86.0,1.0
100.0,0,0.00017622700000000002,2.3,86.0,1.0
94.0,0,0.000479915,2.0,86.0,1.0
89.0,0,0.000288412,1.8,86.9,1.0
99.0,0,6.435430000000001e-05,2.3,87.8,-1.0
100.0,0,6.471149999999999e-05,2.4,88.7,-1.0
101.0,0,6.471149999999999e-05,2.7,88.7,-1.0
96.0,0,6.29452e-05,2.1,88.7,-1.0
97.0,0,7.30913e-05,2.2,89.6,-1.0
97.0,0,6.992539999999999e-05,2.3,89.6,-1.0
102.0,0,8.16473e-05,2.5,89.6,-1.0
100.0,0,6.435430000000001e-05,2.3,89.6,-1.0
100.0,0,6.54318e-05,2.4,88.7,-1.0
102.0,0,6.364579999999999e-05,2.5,88.7,-1.0
100.0,0,6.39991e-05,2.4,88.7,-1.0
97.0,0,6.0553e-05,2.2,87.8,1.0
96.0,0,5.69762e-05,2.1,87.8,1.0
95.0,0,5.79302e-05,2.2,87.8,1.0
96.0,0,5.76104e-05,2.1,87.8,1.0
97.0,0,5.82517e-05,2.2,88.7,1.0
95.0,0,5.79302e-05,2.2,88.7,1.0
98.0,0,6.190859999999999e-05,2.2,88.7,1.0
104.0,8,5.72925e-05,2.9,88.7,1.0
101.0,11,5.82517e-05,2.8,87.8,1.0
112.0,9,5.82517e-05,3.2,87.8,1.0
109.0,32,5.6349e-05,3.3,87.8,1.0
89.0,0,5.82517e-05,1.8,89.6,-1.0
88.0,0,5.79302e-05,1.7,89.6,-1.0
90.0,0,5.72925e-05,1.8,89.6,-1.0
94.0,0,5.76104e-05,2.0,89.6,-1.0
90.0,0,5.76104e-05,1.8,89.6,-1.0
87.0,7,5.79302e-05,1.7,89.6,-1.0
103.0,17,5.82517e-05,2.6,89.6,-1.0
102.0,2,6.435430000000001e-05,2.6,89.6,-1.0
102.0,0,5.82517e-05,2.6,90.5,-1.0
95.0,0,5.79302e-05,2.3,90.5,-1.0
93.0,0,5.72925e-05,2.3,89.6,-1.0
94.0,0,6.22522e-05,2.0,89.6,1.0
94.0,0,5.92271e-05,2.1,90.5,1.0
89.0,0,5.98864e-05,1.8,90.5,1.0
96.0,0,5.85751e-05,2.2,90.5,1.0
93.0,0,5.9555799999999997e-05,1.9,90.5,1.0
95.0,0,6.02188e-05,2.2,90.5,1.0
91.0,0,5.92271e-05,1.8,90.5,1.0
92.0,0,5.82517e-05,2.0,90.5,1.0
95.0,0,5.85751e-05,2.1,90.5,1.0
95.0,0,5.89002e-05,2.2,89.6,1.0
96.0,0,5.89002e-05,2.2,89.6,1.0
99.0,0,6.39991e-05,2.3,91.4,1.0
102.0,0,6.25977e-05,2.5,90.5,1.0
101.0,0,6.992539999999999e-05,2.5,90.5,1.0
98.0,0,6.72679e-05,2.4,90.5,1.0
99.0,0,5.85751e-05,2.3,90.5,1.0
100.0,0,7.39049e-05,2.4,90.5,1.0
97.0,0,6.72679e-05,2.2,90.5,1.0
98.0,0,6.992539999999999e-05,2.2,90.5,1.0
99.0,0,6.61602e-05,2.3,90.5,1.0
97.0,0,6.50707e-05,2.2,90.5,1.0
99.0,0,6.54318e-05,2.4,90.5,1.0
93.0,0,6.95394e-05,2.0,88.7,1.0
98.0,0,7.85444e-05,2.3,88.7,1.0
95.0,0,7.51423e-05,2.1,88.7,1.0
97.0,11,7.268779999999999e-05,2.1,88.7,1.0
94.0,0,6.95394e-05,2.1,88.7,1.0
98.0,0,5.82517e-05,2.3,88.7,1.0
100.0,0,5.72925e-05,2.6,88.7,1.0
106.0,9,5.79302e-05,3.0,88.7,1.0
96.0,0,5.9555799999999997e-05,2.3,88.7,1.0
97.0,0,6.50707e-05,2.2,88.7,1.0
99.0,0,6.22522e-05,2.4,88.7,1.0
144.0,104,6.54318e-05,11.0,80.6,1.0
148.0,118,6.76413e-05,9.9,81.5,1.0
138.0,119,6.5795e-05,11.0,81.5,1.0
147.0,109,6.435430000000001e-05,12.7,81.5,1.0
150.0,50,6.689659999999999e-05,13.0,81.5,1.0
125.0,0,8.871540000000001e-05,6.8,81.5,1.0
124.0,0,0.000427252,7.1,82.4,1.0
120.0,0,0.00047463199999999995,3.4,82.4,1.0
115.0,28,0.00070702,3.2,83.3,1.0
111.0,109,0.00106491,3.0,83.3,1.0
117.0,121,0.000446596,5.9,83.3,1.0
111.0,69,0.000747257,3.1,88.7,1.0
114.0,0,0.00017047099999999997,3.0,87.8,1.0
107.0,0,0.000139673,2.6,87.8,1.0
106.0,0,0.00018833,2.5,87.8,1.0
106.0,0,0.000226071,2.6,86.9,1.0
105.0,0,0.000272882,2.6,86.9,1.0
100.0,0,0.000288412,2.2,86.9,1.0
102.0,0,0.000294868,2.4,86.9,1.0
102.0,0,0.000280539,2.3,86.9,1.0
101.0,0,0.000179178,2.3,86.9,1.0
101.0,0,0.00025114099999999997,2.3,86.9,1.0
102.0,0,0.000145191,2.3,89.6,1.0
101.0,0,0.00016308700000000002,2.3,88.7,1.0
100.0,0,0.000135861,2.3,88.7,1.0
103.0,0,0.00011896,2.5,88.7,1.0
104.0,0,0.000129976,2.5,89.6,1.0
105.0,0,0.000186256,2.5,89.6,1.0
103.0,0,0.00030821799999999997,2.5,89.6,1.0
88.0,0,0.000676396,1.6,89.6,1.0
94.0,0,0.0007308939999999999,1.9,89.6,1.0
95.0,0,0.000446596,2.0,89.6,1.0
97.0,0,0.000348131,2.1,89.6,1.0
97.0,0,0.00013890200000000002,2.0,89.6,1.0
90.0,0,6.08891e-05,1.8,89.6,1.0
101.0,0,5.98864e-05,2.3,89.6,1.0
99.0,0,6.32945e-05,2.3,89.6,1.0
97.0,0,6.190859999999999e-05,2.1,89.6,1.0
99.0,0,6.08891e-05,2.1,89.6,1.0
92.0,0,6.08891e-05,1.8,89.6,1.0
90.0,0,6.1227e-05,1.7,89.6,1.0
90.0,0,6.1227e-05,1.8,89.6,1.0
99.0,0,6.22522e-05,2.2,89.6,1.0
94.0,0,6.15669e-05,1.9,89.6,1.0
99.0,0,5.82517e-05,2.3,88.7,1.0
97.0,0,5.79302e-05,2.1,89.6,1.0
109.0,0,5.85751e-05,2.6,89.6,1.0
107.0,0,5.89002e-05,2.8,89.6,1.0
103.0,0,5.89002e-05,2.5,89.6,1.0
102.0,0,5.79302e-05,2.5,89.6,1.0
102.0,0,6.1227e-05,2.4,89.6,1.0
109.0,0,6.02188e-05,2.8,89.6,1.0
104.0,0,5.98864e-05,2.5,89.6,1.0
102.0,0,6.08891e-05,2.5,89.6,1.0
97.0,0,6.54318e-05,2.1,89.6,1.0
99.0,0,5.76104e-05,2.2,89.6,-1.0
100.0,0,5.76104e-05,2.3,89.6,-1.0
102.0,0,6.1227e-05,2.3,89.6,-1.0
102.0,0,6.29452e-05,2.3,89.6,-1.0
102.0,0,6.02188e-05,2.4,89.6,-1.0
102.0,0,5.79302e-05,2.4,89.6,-1.0
102.0,0,5.76104e-05,2.4,89.6,-1.0
107.0,0,6.08891e-05,2.8,89.6,-1.0
108.0,0,6.02188e-05,2.7,89.6,-1.0
103.0,0,5.79302e-05,2.5,89.6,-1.0
108.0,0,5.92271e-05,2.8,89.6,-1.0
101.0,0,5.69762e-05,2.5,88.7,1.0
109.0,0,5.6349e-05,2.9,88.7,1.0
95.0,0,5.66617e-05,2.0,88.7,1.0
100.0,0,7.07038e-05,2.5,88.7,1.0
102.0,0,5.79302e-05,2.5,88.7,1.0
99.0,0,5.72925e-05,2.1,88.7,1.0
100.0,0,5.69762e-05,2.3,88.7,1.0
98.0,0,6.50707e-05,2.1,88.7,1.0
99.0,0,5.60379e-05,2.2,88.7,1.0
100.0,0,5.79302e-05,2.3,88.7,1.0
101.0,0,5.69762e-05,2.3,88.7,1.0
100.0,0,6.08891e-05,2.3,89.6,1.0
101.0,0,6.5795e-05,2.3,89.6,1.0
97.0,0,6.15669e-05,2.2,89.6,1.0
100.0,0,5.76104e-05,2.2,89.6,1.0
96.0,0,5.79302e-05,2.0,89.6,1.0
92.0,0,5.79302e-05,1.8,89.6,1.0
101.0,13,5.9555799999999997e-05,2.2,89.6,1.0
96.0,0,5.79302e-05,2.2,89.6,1.0
102.0,19,6.32945e-05,2.5,89.6,1.0
102.0,0,5.69762e-05,2.4,88.7,1.0
88.0,30,5.66617e-05,1.8,88.7,1.0
105.0,0,5.6349e-05,2.6,88.7,1.0
106.0,0,5.6349e-05,2.6,88.7,1.0
100.0,0,5.66617e-05,2.3,88.7,1.0
99.0,23,5.66617e-05,2.3,88.7,1.0
106.0,12,5.66617e-05,2.8,87.8,1.0
98.0,0,6.0553e-05,2.1,88.7,1.0
94.0,0,5.72925e-05,2.0,88.7,1.0
95.0,0,5.69762e-05,2.0,88.7,1.0
96.0,0,6.15669e-05,2.0,88.7,1.0
95.0,0,5.89002e-05,2.0,88.7,1.0
92.0,0,5.82517e-05,1.8,88.7,1.0
97.0,0,5.6349e-05,2.1,88.7,1.0
90.0,0,5.6349e-05,1.7,89.6,1.0
85.0,0,5.6349e-05,1.6,89.6,1.0
88.0,0,5.66617e-05,1.7,88.7,1.0
92.0,0,6.435430000000001e-05,1.7,89.6,1.0
96.0,0,5.69762e-05,2.1,89.6,1.0
91.0,0,5.66617e-05,1.8,89.6,1.0
95.0,0,5.69762e-05,2.0,89.6,1.0
90.0,0,5.72925e-05,1.7,89.6,1.0
89.0,0,5.76104e-05,1.6,89.6,1.0
85.0,0,5.89002e-05,1.5,88.7,1.0
86.0,0,5.72925e-05,1.5,89.6,-1.0
87.0,0,5.79302e-05,1.6,89.6,-1.0
95.0,0,5.72925e-05,2.0,89.6,-1.0
95.0,0,5.76104e-05,2.0,89.6,-1.0
92.0,0,5.76104e-05,1.8,89.6,-1.0
95.0,0,5.79302e-05,2.0,89.6,-1.0
98.0,0,5.76104e-05,2.1,89.6,-1.0
93.0,0,5.79302e-05,1.9,89.6,-1.0
97.0,0,5.69762e-05,2.1,89.6,-1.0
92.0,0,5.79302e-05,1.7,89.6,-1.0
88.0,0,5.72925e-05,1.8,89.6,-1.0
95.0,0,5.79302e-05,1.9,89.6,1.0
82.0,0,5.72925e-05,1.5,89.6,1.0
89.0,0,5.69762e-05,1.8,89.6,1.0
91.0,0,5.72925e-05,1.7,89.6,1.0
93.0,0,5.72925e-05,1.8,89.6,1.0
92.0,0,5.79302e-05,1.8,89.6,1.0
97.0,0,5.76104e-05,2.2,89.6,1.0
86.0,0,5.79302e-05,1.5,89.6,1.0
92.0,0,5.72925e-05,1.8,89.6,1.0
87.0,0,5.72925e-05,1.5,89.6,1.0
86.0,0,5.82517e-05,1.5,89.6,1.0
98.0,27,7.94187e-05,2.4,84.2,1.0
99.0,0,8.53439e-05,2.3,84.2,1.0
93.0,0,5.72925e-05,1.8,84.2,1.0
92.0,0,0.00011070100000000001,1.8,85.1,1.0
91.0,0,0.000127835,1.7,85.1,1.0
92.0,0,5.9555799999999997e-05,1.8,86.0,1.0
94.0,19,9.222020000000001e-05,2.1,86.0,1.0
96.0,0,7.18876e-05,2.2,86.0,1.0
92.0,0,7.47276e-05,1.8,86.9,1.0
101.0,35,6.80167e-05,2.6,86.9,1.0
115.0,41,7.14908e-05,4.0,86.9,1.0
99.0,31,5.72925e-05,2.4,86.0,1.0
110.0,22,5.79302e-05,2.7,86.9,1.0
96.0,32,7.22866e-05,2.2,86.9,1.0
90.0,0,6.91556e-05,2.0,86.9,1.0
96.0,0,5.6349e-05,2.5,86.9,1.0
93.0,0,6.364579999999999e-05,2.0,86.9,1.0
90.0,0,5.69762e-05,1.8,86.9,1.0
87.0,0,7.03135e-05,1.6,86.9,1.0
95.0,0,7.268779999999999e-05,1.9,86.9,1.0
91.0,0,6.80167e-05,1.8,86.9,1.0
83.0,0,6.91556e-05,1.7,86.9,1.0
136.0,0,5.5115100000000004e-05,10.0,85.1,-1.0
121.0,0,5.42075e-05,4.8,84.2,-1.0
110.0,12,5.42075e-05,2.9,84.2,-1.0
106.0,39,5.36107e-05,2.7,84.2,-1.0
100.0,0,5.5421000000000004e-05,2.2,84.2,-1.0
92.0,0,5.5421000000000004e-05,1.8,84.2,-1.0
94.0,0,6.02188e-05,2.1,84.2,-1.0
127.0,87,5.72925e-05,7.5,85.1,-1.0
134.0,51,5.331479999999999e-05,10.5,85.1,-1.0
117.0,75,5.39083e-05,3.9,85.1,-1.0
106.0,53,5.39083e-05,3.1,85.1,-1.0
92.0,0,5.69762e-05,1.9,87.8,1.0
95.0,0,5.6349e-05,2.0,87.8,1.0
101.0,0,5.60379e-05,2.3,87.8,1.0
102.0,0,5.66617e-05,2.3,87.8,1.0
103.0,0,5.66617e-05,2.3,87.8,1.0
103.0,0,5.72925e-05,2.4,88.7,1.0
97.0,27,5.85751e-05,2.3,88.7,1.0
107.0,0,5.92271e-05,2.7,89.6,1.0
102.0,0,5.72925e-05,2.3,88.7,1.0
102.0,0,5.89002e-05,2.4,88.7,1.0
104.0,0,5.72925e-05,2.4,88.7,1.0
100.0,0,5.92271e-05,2.2,90.5,1.0
94.0,0,5.89002e-05,1.9,90.5,1.0
93.0,0,5.89002e-05,1.8,90.5,1.0
101.0,0,5.92271e-05,2.4,90.5,1.0
100.0,0,5.85751e-05,2.2,90.5,1.0
98.0,0,5.85751e-05,2.0,90.5,1.0
95.0,0,5.82517e-05,2.0,90.5,1.0
99.0,0,5.82517e-05,2.1,89.6,1.0
96.0,0,5.82517e-05,2.0,89.6,1.0
97.0,0,5.76104e-05,2.0,89.6,1.0
96.0,0,5.79302e-05,2.0,89.6,1.0
110.0,35,5.79302e-05,2.7,86.0,-1.0
97.0,0,5.5115100000000004e-05,2.1,86.0,-1.0
91.0,0,5.72925e-05,1.7,86.0,-1.0
90.0,0,5.5115100000000004e-05,1.7,86.0,-1.0
91.0,0,5.48109e-05,1.7,86.0,-1.0
92.0,0,5.45083e-05,1.7,86.9,-1.0
90.0,0,5.5421000000000004e-05,1.7,86.9,-1.0
85.0,0,5.5115100000000004e-05,1.5,86.9,-1.0
86.0,0,5.5728599999999994e-05,1.5,86.9,-1.0
87.0,0,5.60379e-05,1.5,87.8,-1.0
91.0,0,5.60379e-05,1.7,87.8,-1.0
100.0,0,5.66617e-05,2.4,88.7,1.0
96.0,0,5.69762e-05,2.0,88.7,1.0
100.0,8,5.69762e-05,2.4,88.7,1.0
108.0,12,5.72925e-05,2.9,88.7,1.0
94.0,0,5.6349e-05,1.9,88.7,1.0
95.0,0,5.5728599999999994e-05,2.0,88.7,1.0
99.0,9,5.72925e-05,2.4,87.8,1.0
109.0,1,5.66617e-05,2.9,88.7,1.0
97.0,15,5.6349e-05,2.2,88.7,1.0
92.0,0,5.66617e-05,1.8,87.8,1.0
92.0,0,5.69762e-05,1.8,87.8,1.0
89.0,0,5.82517e-05,1.6,90.5,1.0
88.0,0,5.79302e-05,1.6,90.5,1.0
94.0,0,5.79302e-05,2.0,90.5,1.0
96.0,0,5.85751e-05,2.1,90.5,1.0
92.0,0,5.85751e-05,1.9,90.5,1.0
92.0,0,5.85751e-05,1.8,90.5,1.0
103.0,10,5.85751e-05,2.7,90.5,1.0
97.0,0,6.0553e-05,2.4,90.5,1.0
87.0,0,5.79302e-05,1.6,89.6,1.0
90.0,0,6.08891e-05,1.7,89.6,1.0
88.0,0,6.1227e-05,1.7,90.5,1.0
82.0,60,5.5728599999999994e-05,1.4,86.9,-1.0
92.0,22,5.5421000000000004e-05,1.5,86.9,-1.0
107.0,35,5.60379e-05,1.5,86.9,-1.0
94.0,14,5.5728599999999994e-05,1.6,86.9,-1.0
91.0,0,5.5728599999999994e-05,1.8,86.9,-1.0
93.0,9,5.5115100000000004e-05,1.9,86.9,-1.0
99.0,31,5.60379e-05,2.2,86.9,-1.0
90.0,0,5.5728599999999994e-05,1.9,86.9,-1.0
99.0,13,5.5728599999999994e-05,2.3,86.9,-1.0
78.0,0,5.76104e-05,1.4,86.9,-1.0
87.0,0,5.76104e-05,1.9,87.8,-1.0
106.0,9,5.69762e-05,3.0,88.7,1.0
106.0,25,5.89002e-05,2.7,88.7,1.0
94.0,0,5.66617e-05,2.0,87.8,1.0
92.0,0,5.5728599999999994e-05,1.7,87.8,1.0
90.0,0,5.72925e-05,1.7,87.8,1.0
89.0,0,6.364579999999999e-05,1.7,87.8,1.0
95.0,8,6.65274e-05,2.2,88.7,1.0
105.0,31,5.6349e-05,2.9,88.7,1.0
